srcname,cpe_vendor,cpe_product,cpe_edition,cpe_lang,cpe_sw_edition,cpe_target_sw,cpe_target_hw,cpe_other
security/subversion-gnome-keyring,subversion,subversion,*,*,*,*,*,*
security/sudo,sudo,sudo,*,*,*,*,*,*
security/sudo,sudo_project,sudo,*,*,*,*,*,*
security/sudo,todd_miller,sudo,*,*,*,*,*,*
security/suricata,oisf,suricata,*,*,*,*,*,*
security/suricata,openinfosecfoundation,suricata,*,*,*,*,*,*
security/suricata,suricata-ids,suricata,*,*,*,*,*,*
security/tang,tang_project,tang,*,*,*,*,*,*
security/tinc,tinc-vpn,tinc,*,*,*,*,*,*
security/tor,tor,tor,*,*,*,*,*,*
security/tor,tor_project,tor,*,*,*,*,*,*
security/tor,torproject,tor,*,*,*,*,*,*
security/tor-devel,tor,tor,*,*,*,*,*,*
security/tor-devel,tor_project,tor,*,*,*,*,*,*
security/tor-devel,torproject,tor,*,*,*,*,*,*
security/tpm2-tools,tpm2-tools_project,tpm2-tools,*,*,*,*,*,*
security/tripwire,tripwire,tripwire,*,*,*,*,*,*
security/trousers,debian,trousers,*,*,*,*,*,*
security/trousers,trousers_project,trousers,*,*,*,*,*,*
security/trousers,trustedcomputinggroup,trousers,*,*,*,*,*,*
security/vault,hashicorp,vault,*,*,*,*,*,*
security/veracrypt,idrix,veracrypt,*,*,*,*,*,*
security/wolfssl,wolfssl,wolfssl,*,*,*,*,*,*
security/wpa_supplicant,w1.fi,wpa_supplicant,*,*,*,*,*,*
security/wpa_supplicant,wpa_supplicant,wpa_supplicant,*,*,*,*,*,*
security/xinetd,xinetd,xinetd,*,*,*,*,*,*
security/xmlsec1,xmlsec_project,xmlsec,*,*,*,*,*,*
security/yara,virustotal,yara,*,*,*,*,*,*
security/zeek,zeek,zeek,*,*,*,*,*,*
shells/ast-ksh,ksh_project,ksh,*,*,*,*,*,*
shells/bash,gnu,bash,*,*,*,*,*,*
shells/bash-static,gnu,bash,*,*,*,*,*,*
shells/dash,dash,dash,*,*,*,*,*,*
shells/elvish,elv,elvish,*,*,*,*,*,*
shells/fish,fishshell,fish,*,*,*,*,*,*
shells/ksh93,ksh_project,ksh,*,*,*,*,*,*
shells/ksh93-devel,ksh_project,ksh,*,*,*,*,*,*
shells/ohmyzsh,ohmyz,ohmyzsh,*,*,*,*,*,*
shells/ohmyzsh,planetargon,oh_my_zsh,*,*,*,*,*,*
shells/scponly,scponly,scponly,*,*,*,*,*,*
shells/zsh,zsh,zsh,*,*,*,*,*,*
shells/zsh,zsh_project,zsh,*,*,*,*,*,*
sysutils/accountsservice,freedesktop,accountsservice,*,*,*,*,*,*
sysutils/afflib,afflib,afflib,*,*,*,*,*,*
sysutils/afflib,afflib_project,afflib,*,*,*,*,*,*
sysutils/amazon-ssm-agent,amazon,amazon_ssm_agent,*,*,*,*,*,*
sysutils/ansible,ansible,ansible,*,*,*,*,*,*
sysutils/ansible,redhat,ansible,*,*,*,*,*,*
sysutils/ansible,redhat,ansible_engine,*,*,*,*,*,*
sysutils/ansible4,ansible,ansible,*,*,*,*,*,*
sysutils/ansible4,redhat,ansible,*,*,*,*,*,*
sysutils/ansible4,redhat,ansible_engine,*,*,*,*,*,*
sysutils/apcupsd,apc,apcupsd,*,*,*,*,*,*
sysutils/apcupsd,apcupsd,apcupsd,*,*,*,*,*,*
sysutils/autojump,autojump_project,autojump,*,*,*,*,*,*
sysutils/bacula11-client,bacula,bacula,*,*,*,*,*,*
sysutils/bacula11-client-static,bacula,bacula,*,*,*,*,*,*
sysutils/bacula11-docs,bacula,bacula,*,*,*,*,*,*
sysutils/bacula11-server,bacula,bacula,*,*,*,*,*,*
sysutils/bacula9-client,bacula,bacula,*,*,*,*,*,*
sysutils/bacula9-client-static,bacula,bacula,*,*,*,*,*,*
sysutils/bacula9-docs,bacula,bacula,*,*,*,*,*,*
sysutils/bacula9-server,bacula,bacula,*,*,*,*,*,*
sysutils/bareos-client,bareos,bareos,*,*,*,*,*,*
sysutils/bareos-server,bareos,bareos,*,*,*,*,*,*
sysutils/bareos-traymonitor,bareos,bareos,*,*,*,*,*,*
sysutils/bareos18-client,bareos,bareos,*,*,*,*,*,*
sysutils/bareos18-server,bareos,bareos,*,*,*,*,*,*
sysutils/bareos18-traymonitor,bareos,bareos,*,*,*,*,*,*
sysutils/bareos19-client,bareos,bareos,*,*,*,*,*,*
sysutils/bareos19-server,bareos,bareos,*,*,*,*,*,*
sysutils/bareos19-traymonitor,bareos,bareos,*,*,*,*,*,*
sysutils/bareos20-client,bareos,bareos,*,*,*,*,*,*
sysutils/bareos20-server,bareos,bareos,*,*,*,*,*,*
sysutils/bareos20-traymonitor,bareos,bareos,*,*,*,*,*,*
sysutils/barrier,barrier_project,barrier,*,*,*,*,*,*
sysutils/bchunk,bchunk_project,bchunk,*,*,*,*,*,*
sysutils/busybox,busybox,busybox,*,*,*,*,*,*
sysutils/busybox,rob_landley,busybox,*,*,*,*,*,*
sysutils/calamares,calamares,calamares,*,*,*,*,*,*
sysutils/catfish,catfish_project,catfish,*,*,*,*,*,*
sysutils/cdrdao,andreas_mueller,cdrdao,*,*,*,*,*,*
sysutils/cdrtools,cdrtools,cdrtools,*,*,*,*,*,*
sysutils/cfengine,gnu,cfengine,*,*,*,*,*,*
sysutils/cfengine,northern,cfengine,*,*,*,*,*,*
sysutils/cfengine,northern.tech,cfengine,*,*,*,*,*,*
sysutils/cfengine-devel,gnu,cfengine,*,*,*,*,*,*
sysutils/cfengine-devel,northern,cfengine,*,*,*,*,*,*
sysutils/cfengine-devel,northern.tech,cfengine,*,*,*,*,*,*
sysutils/cfengine316,gnu,cfengine,*,*,*,*,*,*
sysutils/cfengine316,northern,cfengine,*,*,*,*,*,*
sysutils/cfengine316,northern.tech,cfengine,*,*,*,*,*,*
sysutils/cfengine317,gnu,cfengine,*,*,*,*,*,*
sysutils/cfengine317,northern,cfengine,*,*,*,*,*,*
sysutils/cfengine317,northern.tech,cfengine,*,*,*,*,*,*
sysutils/cfengine318,gnu,cfengine,*,*,*,*,*,*
sysutils/cfengine318,northern,cfengine,*,*,*,*,*,*
sysutils/cfengine318,northern.tech,cfengine,*,*,*,*,*,*
sysutils/cfengine319,gnu,cfengine,*,*,*,*,*,*
sysutils/cfengine319,northern,cfengine,*,*,*,*,*,*
sysutils/cfengine319,northern.tech,cfengine,*,*,*,*,*,*
sysutils/cluster-glue,clusterlabs,cluster_glue,*,*,*,*,*,*
sysutils/conky,conky,conky,*,*,*,*,*,*
sysutils/conky-awesome,conky,conky,*,*,*,*,*,*
sysutils/consul,hashicorp,consul,*,*,*,*,*,*
sysutils/containerd,linuxfoundation,containerd,*,*,*,*,*,*
sysutils/coreutils,gnu,coreutils,*,*,*,*,*,*
sysutils/dmg2img,dmg2img_project,dmg2img,*,*,*,*,*,*
sysutils/docker,docker,docker,*,*,*,*,*,*
sysutils/docker-registry,docker,docker_registry,*,*,*,*,*,*
sysutils/dtc,dtc_project,dtc,*,*,*,*,*,*
sysutils/duplicity,duplicity_project,duplicity,*,*,*,*,*,*
sysutils/e2fsprogs,e2fsprogs_project,e2fsprogs,*,*,*,*,*,*
sysutils/e2fsprogs,ext2_filesystems_utilities,e2fsprogs,*,*,*,*,*,*
sysutils/exfat-utils,exfat_prokect,exfat,*,*,*,*,*,*
sysutils/file,file_project,file,*,*,*,*,*,*
sysutils/fluent-bit,treasuredata,fluent_bit,*,*,*,*,*,*
sysutils/froxlor,froxlor,froxlor,*,*,*,*,*,*
sysutils/fusefs-encfs,encfs_project,encfs,*,*,*,*,*,*
sysutils/fusefs-libs,fuse,fuse,*,*,*,*,*,*
sysutils/fusefs-libs,fuse_project,fuse,*,*,*,*,*,*
sysutils/fusefs-libs,libfuse_project,libfuse,*,*,*,*,*,*
sysutils/fusefs-libs3,fuse,fuse,*,*,*,*,*,*
sysutils/fusefs-libs3,fuse_project,fuse,*,*,*,*,*,*
sysutils/fusefs-libs3,libfuse_project,libfuse,*,*,*,*,*,*
sysutils/fusefs-ntfs,tuxera,ntfs-3g,*,*,*,*,*,*
sysutils/ganglia-monitor-core,ganglia,ganglia,*,*,*,*,*,*
sysutils/ganglia-webfrontend,ganglia,ganglia-web,*,*,*,*,*,*
sysutils/go-wtf,wtfutil,wtf,*,*,*,*,*,*
sysutils/graylog,graylog,graylog,*,*,*,*,*,*
sysutils/helm,helm,helm,*,*,*,*,*,*
sysutils/ipfs-go,protocol,ipfs,*,*,*,*,*,*
sysutils/ipmitool,ipmitool_project,ipmitool,*,*,*,*,*,*
sysutils/istio,istio,istio,*,*,*,*,*,*
sysutils/kcron,kde,kcron,*,*,*,*,*,*
sysutils/kubectl,kubernetes,kubernetes,*,*,*,*,*,*
sysutils/less,gnu,less,*,*,*,*,*,*
sysutils/libcdio,gnu,libcdio,*,*,*,*,*,*
sysutils/libdnf,rpm,libdnf,*,*,*,*,*,*
sysutils/libudisks,freedesktop,udisks,*,*,*,*,*,*
sysutils/libudisks,udisks_project,udisks,*,*,*,*,*,*
sysutils/linux-c7-dosfstools,dosfstools_project,dosfstools,*,*,*,*,*,*
sysutils/logrotate,logrotate_project,logrotate,*,*,*,*,*,*
sysutils/logstash6,elastic,logstash,*,*,*,*,*,*
sysutils/logstash6,elasticsearch,logstash,*,*,*,*,*,*
sysutils/logstash7,elastic,logstash,*,*,*,*,*,*
sysutils/logstash7,elasticsearch,logstash,*,*,*,*,*,*
sysutils/loki,grafana,loki,*,*,*,*,*,*
sysutils/monit,mmonit,monit,*,*,*,*,*,*
sysutils/monit,tildeslash,monit,*,*,*,*,*,*
sysutils/monitorix,fibranet,monitorix,*,*,*,*,*,*
sysutils/munin-common,munin-monitoring,munin,*,*,*,*,*,*
sysutils/munin-master,munin-monitoring,munin,*,*,*,*,*,*
sysutils/munin-node,munin-monitoring,munin,*,*,*,*,*,*
sysutils/nomad,hashicorp,nomad,*,*,*,*,*,*
sysutils/openzfs,openzfs,openzfs,*,*,*,*,*,*
sysutils/pacman,pacman_project,pacman,*,*,*,*,*,*
sysutils/parallel,gnu,parallel,*,*,*,*,*,*
sysutils/password-store,zx2c4,password-store,*,*,*,*,*,*
sysutils/pax-utils,gentoo,pax-utils,*,*,*,*,*,*
sysutils/pesign,pesign_project,pesign,*,*,*,*,*,*
sysutils/php74-fileinfo,php,php,*,*,*,*,*,*
sysutils/php74-fileinfo,php_group,php,*,*,*,*,*,*
sysutils/php74-posix,php,php,*,*,*,*,*,*
sysutils/php74-posix,php_group,php,*,*,*,*,*,*
sysutils/php80-fileinfo,php,php,*,*,*,*,*,*
sysutils/php80-fileinfo,php_group,php,*,*,*,*,*,*
sysutils/php80-posix,php,php,*,*,*,*,*,*
sysutils/php80-posix,php_group,php,*,*,*,*,*,*
sysutils/php81-fileinfo,php,php,*,*,*,*,*,*
sysutils/php81-fileinfo,php_group,php,*,*,*,*,*,*
sysutils/php81-posix,php,php,*,*,*,*,*,*
sysutils/php81-posix,php_group,php,*,*,*,*,*,*
sysutils/php82-fileinfo,php,php,*,*,*,*,*,*
sysutils/php82-fileinfo,php_group,php,*,*,*,*,*,*
sysutils/php82-posix,php,php,*,*,*,*,*,*
sysutils/php82-posix,php_group,php,*,*,*,*,*,*
sysutils/plasma5-discover,kde,discover,*,*,*,*,*,*
sysutils/polkit,freedesktop,polkit,*,*,*,*,*,*
sysutils/polkit,polkit_project,polkit,*,*,*,*,*,*
sysutils/puppet6,puppet,puppet,*,*,,*,*,*
sysutils/puppet6,puppetlabs,puppet,,*,,*,*,*
sysutils/puppet7,puppet,puppet,*,*,,*,*,*
sysutils/puppet7,puppetlabs,puppet,,*,,*,*,*
sysutils/pwgen,pwgen_project,pwgen,*,*,*,*,*,*
sysutils/py-ansible-base,ansible,ansible,*,*,*,*,*,*
sysutils/py-ansible-base,redhat,ansible,*,*,*,*,*,*
sysutils/py-ansible-base,redhat,ansible_engine,*,*,*,*,*,*
sysutils/py-ansible-core,ansible,ansible,*,*,*,*,*,*
sysutils/py-ansible-core,redhat,ansible,*,*,*,*,*,*
sysutils/py-ansible-core,redhat,ansible_engine,*,*,*,*,*,*
sysutils/py-glances,glances_project,glances,*,*,*,*,*,*
sysutils/py-salt,saltstack,salt,*,*,*,*,*,*
sysutils/qt5-qtdiag,digia,qt,*,*,*,*,*,*
sysutils/qt5-qtdiag,qt,qt,*,*,*,*,*,*
sysutils/qt5-qtdiag,qt,qtsvg,*,*,*,*,*,*
sysutils/qt5-qtpaths,digia,qt,*,*,*,*,*,*
sysutils/qt5-qtpaths,qt,qt,*,*,*,*,*,*
sysutils/qt5-qtpaths,qt,qtsvg,*,*,*,*,*,*
sysutils/qt5-qtplugininfo,digia,qt,*,*,*,*,*,*
sysutils/qt5-qtplugininfo,qt,qt,*,*,*,*,*,*
sysutils/qt5-qtplugininfo,qt,qtsvg,*,*,*,*,*,*
sysutils/racktables,racktables_project,racktables,*,*,*,*,*,*
sysutils/rsyslog8,rsyslog,rsyslog,*,*,*,*,*,*
sysutils/rubygem-bundler,bundler,bundler,*,*,*,ruby,*,*
sysutils/rubygem-chef,chef,chef,*,*,*,*,*,*
sysutils/rundeck2,pagerduty,rundeck,*,*,*,*,*,*
sysutils/rundeck2,rundeck,rundeck,*,*,*,*,*,*
sysutils/rundeck2,rundeck,rundeck,*,*,community,*,*,*
sysutils/rundeck3,pagerduty,rundeck,*,*,*,*,*,*
sysutils/rundeck3,rundeck,rundeck,*,*,*,*,*,*
sysutils/rundeck3,rundeck,rundeck,*,*,community,*,*,*
sysutils/screen,gnu,gnu_screen,*,*,*,*,*,*
sysutils/screen,gnu,screen,*,*,*,*,*,*
sysutils/seatd,seatd_project,seatd,*,*,*,*,*,*
sysutils/shim,redhat,shim,*,*,*,*,*,*
sysutils/sleuthkit,sleuthkit,the_sleuth_kit,*,*,*,*,*,*
sysutils/slurm-wlm,schedmd,slurm,*,*,*,*,*,*
sysutils/squashfs-tools,squashfs-tools_project,squashfs-tools,*,*,*,*,*,*
sysutils/squashfs-tools,squashfs_project,squashfs,*,*,*,*,*,*
sysutils/syslinux,gentoo,syslinux,*,*,*,*,*,*
sysutils/syslog-ng,balabit,syslog-ng,*,*,*,*,*,*
sysutils/syslog-ng,oneidentity,syslog-ng,*,*,*,*,*,*
sysutils/terraform,hashicorp,terraform,*,*,*,-,*,*
sysutils/tmate-ssh-server,tmate,tmate-ssh-server,*,*,*,*,*,*
sysutils/tmux,nicholas_marriott,tmux,*,*,*,*,*,*
sysutils/tmux,tmux_project,tmux,*,*,*,*,*,*
sysutils/tmux23,nicholas_marriott,tmux,*,*,*,*,*,*
sysutils/tmux23,tmux_project,tmux,*,*,*,*,*,*
sysutils/turbostat,linux,linux_kernel,*,*,*,*,*,*
sysutils/u-boot-tools,denx,u-boot,*,*,*,*,*,*
sysutils/usermin,usermin,usermin,*,*,*,*,*,*
sysutils/usermin,webmin,usermin,*,*,*,*,*,*
sysutils/webmin,webmin,webmin,*,*,*,*,*,*
sysutils/xfsprogs,sgi,xfsprogs,*,*,*,*,*,*
textproc/antiword,antiword_project,antiword,*,*,*,*,*,*
textproc/apache-poi,apache,poi,*,*,*,*,*,*
textproc/apache-solr,apache,solr,*,*,*,*,*,*
textproc/aspell,gnu,aspell,*,*,*,*,*,*
textproc/augeas,augeas,augeas,*,*,*,*,*,*
textproc/bat,bat_project,bat,*,*,*,rust,*,*
textproc/cpp-peglib,cpp-peglib_project,cpp-peglib,*,*,*,*,*,*
textproc/dom4j,dom4j_project,dom4j,*,*,*,*,*,*
textproc/elasticsearch6,elastic,elasticsearch,*,*,*,*,*,*
textproc/elasticsearch6,elasticsearch,elasticsearch,*,*,*,*,*,*
textproc/elasticsearch7,elastic,elasticsearch,*,*,*,*,*,*
textproc/elasticsearch7,elasticsearch,elasticsearch,*,*,*,*,*,*
textproc/exempi,exempi_project,exempi,*,*,*,*,*,*
textproc/expat2,libexpat,expat,*,*,*,*,*,*
textproc/expat2,libexpat_project,libexpat,*,*,*,*,*,*
textproc/ezxml,ezxml_project,ezxml,*,*,*,*,*,*
textproc/flex,flex_project,flex,*,*,*,*,*,*
textproc/freexl,freexl_project,freexl,*,*,*,*,*,*
textproc/freexl,gaia-gis,freexl,*,*,*,*,*,*
textproc/gnugrep,gnu,grep,*,*,*,*,*,*
textproc/groff,gnu,groff,*,*,*,*,*,*
textproc/gsed,gnu,sed,*,*,*,*,*,*
textproc/halibut,halibut_project,halibut,*,*,*,*,*,*
textproc/htdig,htdig,htdig,*,*,*,*,*,*
textproc/htdig,htdig_project,htdig,*,*,*,*,*,*
textproc/htmldoc,htmldoc_project,htmldoc,*,*,*,*,*,*
textproc/hunspell,hunspell_project,hunspell,*,*,*,*,*,*
textproc/ibus,ibus_project,ibus,*,*,*,*,*,*
textproc/jq,jq_project,jq,*,*,*,*,*,*
textproc/kibana7,elastic,kibana,*,*,*,*,*,*
textproc/kibana7,elasticsearch,kibana,*,*,*,*,*,*
textproc/libcroco,gnome,libcroco,*,*,*,*,*,*
textproc/libebml,matroska,libebml,*,*,*,*,*,*
textproc/libextractor,gnu,libextractor,*,*,*,*,*,*
textproc/libextractor,libextractor,libextractor,*,*,*,*,*,*
textproc/libmwaw03,libmwaw_project,libmwaw,*,*,*,*,*,*
textproc/libsass,libsass,libsass,*,*,*,*,*,*
textproc/libsass,sass-lang,libsass,*,*,*,*,*,*
textproc/libsphinxclient,sphinxsearch,sphinx,*,*,*,*,*,*
textproc/libstaroffice,libstaroffice_project,libstaroffice,*,*,*,*,*,*
textproc/libwpd010,libwpd,libwpd,*,*,*,*,*,*
textproc/libwpd010,libwpd,libwpd_library,*,*,*,*,*,*
textproc/libwpd010,libwpd_project,libwpd,*,*,*,*,*,*
textproc/libxml2,xmlsoft,libxml2,*,*,*,*,*,*
textproc/libxslt,xmlsoft,libxslt,*,*,*,*,*,*
textproc/libyaml,pyyaml,libyaml,*,*,*,*,*,*
textproc/linux-c7-aspell,gnu,aspell,*,*,*,*,*,*
textproc/linux-c7-expat,libexpat,expat,*,*,*,*,*,*
textproc/linux-c7-expat,libexpat_project,libexpat,*,*,*,*,*,*
textproc/linux-c7-libcroco,gnome,libcroco,*,*,*,*,*,*
textproc/linux-c7-libxml2,xmlsoft,libxml2,*,*,*,*,*,*
textproc/linux-c7-libxslt,xmlsoft,libxslt,*,*,*,*,*,*
textproc/lookatme,lookatme_project,lookatme,*,*,*,*,*,*
textproc/md4c,md4c_project,md4c,*,*,*,*,*,*
textproc/mdbook,rust-lang,mdbook,*,*,*,rust,*,*
textproc/miller,johnkerl,miller,*,*,*,*,*,*
textproc/mxml,mini-xml_project,mini-xml,*,*,*,*,*,*
textproc/mxml,msweet,mini-xml,*,*,*,*,*,*
textproc/p5-XML-LibXML,xml-libxml_project,xml-libxml,*,*,*,perl,*,*
textproc/p5-ack,beyondgrep,ack,*,*,*,*,*,*
textproc/pdfresurrect,pdfresurrect_project,pdfresurrect,*,*,*,*,*,*
textproc/php74-ctype,php,php,*,*,*,*,*,*
textproc/php74-ctype,php_group,php,*,*,*,*,*,*
textproc/php74-dom,php,php,*,*,*,*,*,*
textproc/php74-dom,php_group,php,*,*,*,*,*,*
textproc/php74-enchant,php,php,*,*,*,*,*,*
textproc/php74-enchant,php_group,php,*,*,*,*,*,*
textproc/php74-pspell,php,php,*,*,*,*,*,*
textproc/php74-pspell,php_group,php,*,*,*,*,*,*
textproc/php74-simplexml,php,php,*,*,*,*,*,*
textproc/php74-simplexml,php_group,php,*,*,*,*,*,*
textproc/php74-xml,php,php,*,*,*,*,*,*
textproc/php74-xml,php_group,php,*,*,*,*,*,*
textproc/php74-xmlreader,php,php,*,*,*,*,*,*
textproc/php74-xmlreader,php_group,php,*,*,*,*,*,*
textproc/php74-xmlwriter,php,php,*,*,*,*,*,*
textproc/php74-xmlwriter,php_group,php,*,*,*,*,*,*
textproc/php74-xsl,php,php,*,*,*,*,*,*
textproc/php74-xsl,php_group,php,*,*,*,*,*,*
textproc/php80-ctype,php,php,*,*,*,*,*,*
textproc/php80-ctype,php_group,php,*,*,*,*,*,*
textproc/php80-dom,php,php,*,*,*,*,*,*
textproc/php80-dom,php_group,php,*,*,*,*,*,*
textproc/php80-enchant,php,php,*,*,*,*,*,*
textproc/php80-enchant,php_group,php,*,*,*,*,*,*
textproc/php80-pspell,php,php,*,*,*,*,*,*
textproc/php80-pspell,php_group,php,*,*,*,*,*,*
textproc/php80-simplexml,php,php,*,*,*,*,*,*
textproc/php80-simplexml,php_group,php,*,*,*,*,*,*
textproc/php80-xml,php,php,*,*,*,*,*,*
textproc/php80-xml,php_group,php,*,*,*,*,*,*
textproc/php80-xmlreader,php,php,*,*,*,*,*,*
textproc/php80-xmlreader,php_group,php,*,*,*,*,*,*
textproc/php80-xmlwriter,php,php,*,*,*,*,*,*
textproc/php80-xmlwriter,php_group,php,*,*,*,*,*,*
textproc/php80-xsl,php,php,*,*,*,*,*,*
textproc/php80-xsl,php_group,php,*,*,*,*,*,*
textproc/php81-ctype,php,php,*,*,*,*,*,*
textproc/php81-ctype,php_group,php,*,*,*,*,*,*
textproc/php81-dom,php,php,*,*,*,*,*,*
textproc/php81-dom,php_group,php,*,*,*,*,*,*
textproc/php81-enchant,php,php,*,*,*,*,*,*
textproc/php81-enchant,php_group,php,*,*,*,*,*,*
textproc/php81-pspell,php,php,*,*,*,*,*,*
textproc/php81-pspell,php_group,php,*,*,*,*,*,*
textproc/php81-simplexml,php,php,*,*,*,*,*,*
textproc/php81-simplexml,php_group,php,*,*,*,*,*,*
textproc/php81-xml,php,php,*,*,*,*,*,*
textproc/php81-xml,php_group,php,*,*,*,*,*,*
textproc/php81-xmlreader,php,php,*,*,*,*,*,*
textproc/php81-xmlreader,php_group,php,*,*,*,*,*,*
textproc/php81-xmlwriter,php,php,*,*,*,*,*,*
textproc/php81-xmlwriter,php_group,php,*,*,*,*,*,*
textproc/php81-xsl,php,php,*,*,*,*,*,*
textproc/php81-xsl,php_group,php,*,*,*,*,*,*
textproc/php82-ctype,php,php,*,*,*,*,*,*
textproc/php82-ctype,php_group,php,*,*,*,*,*,*
textproc/php82-dom,php,php,*,*,*,*,*,*
textproc/php82-dom,php_group,php,*,*,*,*,*,*
textproc/php82-enchant,php,php,*,*,*,*,*,*
textproc/php82-enchant,php_group,php,*,*,*,*,*,*
textproc/php82-pspell,php,php,*,*,*,*,*,*
textproc/php82-pspell,php_group,php,*,*,*,*,*,*
textproc/php82-simplexml,php,php,*,*,*,*,*,*
textproc/php82-simplexml,php_group,php,*,*,*,*,*,*
textproc/php82-xml,php,php,*,*,*,*,*,*
textproc/php82-xml,php_group,php,*,*,*,*,*,*
textproc/php82-xmlreader,php,php,*,*,*,*,*,*
textproc/php82-xmlreader,php_group,php,*,*,*,*,*,*
textproc/php82-xmlwriter,php,php,*,*,*,*,*,*
textproc/php82-xmlwriter,php_group,php,*,*,*,*,*,*
textproc/php82-xsl,php,php,*,*,*,*,*,*
textproc/php82-xsl,php_group,php,*,*,*,*,*,*
textproc/py-libxml2,xmlsoft,libxml2,*,*,*,*,*,*
textproc/py-markdown2,python-markdown2_project,python-markdown2,*,*,*,*,*,*
textproc/py-openpyxl,python,openpyxl,*,*,*,*,*,*
textproc/py-petl,petl_project,petl,*,*,*,*,*,*
textproc/py-pikepdf,pikepdf_project,pikepdf,*,*,*,*,*,*
textproc/py-pygments,pygments,pygments,*,*,*,*,*,*
textproc/py-python-docx,python-openxml,python-docx,*,*,*,*,*,*
textproc/py-python-docx,python-openxml_project,python-docx,*,*,*,*,*,*
textproc/py-tablib,python,tablib,*,*,*,*,*,*
textproc/qt5-xml,digia,qt,*,*,*,*,*,*
textproc/qt5-xml,qt,qt,*,*,*,*,*,*
textproc/qt5-xml,qt,qtsvg,*,*,*,*,*,*
textproc/qt5-xmlpatterns,digia,qt,*,*,*,*,*,*
textproc/qt5-xmlpatterns,qt,qt,*,*,*,*,*,*
textproc/qt5-xmlpatterns,qt,qtsvg,*,*,*,*,*,*
textproc/rubygem-kramdown,kramdown_project,kramdown,*,*,*,ruby,*,*
textproc/rubygem-loofah,loofah_project,loofah,*,*,*,ruby,*,*
textproc/rubygem-nokogiri,nokogiri,nokogiri,*,*,*,*,*,*
textproc/rubygem-nokogiri111,nokogiri,nokogiri,*,*,*,*,*,*
textproc/rubygem-redcarpet,redcarpet_project,redcarpet,*,*,*,ruby,*,*
textproc/rubygem-rexml,ruby-lang,rexml,*,*,*,ruby,*,*
textproc/rubygem-sanitize,sanitize_project,sanitize,*,*,*,ruby,*,*
textproc/rubygem-yard,yardoc,yard,*,*,*,*,*,*
textproc/sphinxsearch,sphinxsearch,sphinx,*,*,*,*,*,*
textproc/tinyxml,tinyxml_project,tinyxml,*,*,*,*,*,*
textproc/unrtf,unrtf_project,unrtf,*,*,*,*,*,*
textproc/unrtf,zack_smith,unrtf,*,*,*,*,*,*
textproc/xalan-j,apache,xalan-java,*,*,*,*,*,*
textproc/xerces-c3,apache,xerces-c,*,*,*,*,*,*
textproc/xerces-c3,apache,xerces-c\+\+,*,*,*,*,*,*
textproc/xerces-j,apache,xerces-j,*,*,*,*,*,*
textproc/xerces-j,apache,xerces2_java,*,*,*,*,*,*
textproc/xstream,xstream_project,xstream,*,*,*,*,*,*
textproc/yodl,yodl_project,yodl,*,*,*,*,*,*
ukrainian/gd,libgd,libgd,*,*,*,*,*,*
ukrainian/libreoffice,libreoffice,libreoffice,*,*,*,*,*,*
vietnamese/libreoffice,libreoffice,libreoffice,*,*,*,*,*,*
www/analog,stephen_turner,analog,*,*,*,*,*,*
www/apache24,apache,apache_http_server,*,*,*,*,*,*
www/apache24,apache,http_server,*,*,*,*,*,*
www/apt-cacher-ng,apt-cacher-ng_project,apt-cacher-ng,*,*,*,*,*,*
www/archiva,apache,archiva,*,*,*,*,*,*
www/aria2,aria2_project,aria2,*,*,*,*,*,*
www/aria2,tatsuhiro_tsujikawa,aria2,*,*,*,*,*,*
www/authelia,authelia,authelia,*,*,*,*,*,*
www/awstats,awstats,awstats,*,*,*,*,*,*
www/axis2,apache,axis2,*,*,*,*,*,*
www/bareos-webui,bareos,bareos,*,*,*,*,*,*
www/bareos18-webui,bareos,bareos,*,*,*,*,*,*
www/bareos19-webui,bareos,bareos,*,*,*,*,*,*
www/bareos20-webui,bareos,bareos,*,*,*,*,*,*
www/bolt,bolt,bolt,*,*,*,*,*,*
www/bolt,bolt,bolt_cms,*,*,*,*,*,*
www/bolt,boltcms,bolt,*,*,*,*,*,*
www/cadaver,webdav,cadaver,*,*,*,*,*,*
www/caddy,caddyserver,caddy,*,*,*,*,*,*
www/cinny,cinny_project,cinny,*,*,*,*,*,*
www/civetweb,civetweb_project,civetweb,*,*,*,*,*,*
www/ckeditor,ckeditor,ckeditor,*,*,*,*,*,*
www/codeigniter,codeigniter,codeigniter,*,*,*,*,*,*
www/darkhttpd,darkhttpd_project,darkhttpd,*,*,*,*,*,*
www/deno,deno,deno,*,*,*,*,*,*
www/dojo,dojotoolkit,dojo,*,*,*,*,*,*
www/dokuwiki,dokuwiki,dokuwiki,*,*,*,*,*,*
www/dokuwiki,wiki,dokuwiki,*,*,*,*,*,*
www/dolibarr,dolibarr,dolibarr,*,*,*,*,*,*
www/drupal7,drupal,drupal,*,*,*,*,*,*
www/drupal8,drupal,drupal,*,*,*,*,*,*
www/drupal9,drupal,drupal,*,*,*,*,*,*
www/e107,e107,e107,*,*,*,*,*,*
www/e2guardian,e2bn,e2guardian,*,*,*,*,*,*
www/element-web,matrix,element,*,*,desktop,*,*,*
www/elgg,elgg,elgg,*,*,*,*,*,*
www/elinks,elinks,elinks,*,*,*,*,*,*
www/envoy,cncf,envoy,*,*,*,*,*,*
www/envoy,envoyproxy,envoy,*,*,*,*,*,*
